Name,Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories,Minutes Asleep,Minutes Awake,Number of Awakenings,Time in Bed
User 11,2015-12-28,2200,2900,1.4,0,912,58,0,0,245,431,24,15,455
User 11,2015-12-29,3574,10227,4.95,7,717,162,34,62,1832,443,36,23,480
User 11,2015-12-30,3761,12509,6.09,8,700,189,20,75,2028,426,30,19,456
User 11,2015-12-31,3490,11549,5.66,5,805,147,9,70,1688,382,23,15,409
User 11,2016-01-01,3822,13516,6.63,3,686,100,8,100,1946,509,25,12,534
User 11,2016-01-02,4415,17130,8.31,4,598,217,8,107,2712,495,26,16,522
User 11,2016-01-03,4483,20033,9.71,3,614,185,21,128,2805,456,33,21,492
User 11,2016-01-04,3915,13673,6.58,7,780,213,14,94,2185,263,17,12,284
User 11,2016-01-05,4069,13881,6.73,13,685,188,10,100,2337,457,36,18,493
User 11,2016-01-06,2881,6120,2.95,8,779,251,0,0,1122,420,8,8,429
User 11,2016-01-07,3811,13255,6.44,11,690,242,18,72,2188,395,23,11,418
User 11,2016-01-08,2897,6483,3.12,14,902,204,7,0,1067,307,19,11,327
User 11,2016-01-09,2618,3916,1.89,18,1440,0,0,0,0,0,0,0,0
User 11,2016-01-10,3438,11176,5.38,20,1440,0,0,0,0,0,0,0,0
User 11,2016-01-11,1995,4,0,0,1440,0,0,0,0,0,0,0,0
User 11,2016-01-12,3663,11740,5.65,18,1178,178,17,67,1897,0,0,0,0
User 11,2016-01-13,2435,3143,1.51,4,1264,23,27,11,424,0,0,0,0
User 11,2016-01-14,2429,2525,1.22,4,937,82,0,0,413,233,5,5,239
User 11,2016-01-15,2838,7292,3.51,6,938,80,2,49,952,457,19,9,480
User 11,2016-01-16,2387,2799,1.35,4,1282,54,4,8,411,0,0,0,0
User 11,2016-01-17,3543,10952,5.27,18,838,196,44,50,1779,385,18,14,403
User 11,2016-01-18,2892,6384,3.07,8,789,231,0,0,1106,299,18,8,317
User 11,2016-01-19,3486,10714,5.36,5,819,147,11,69,1679,485,12,8,497
User 11,2016-01-20,2666,4732,2.28,11,1249,185,0,0,824,0,0,0,0
User 11,2016-01-21,3623,11834,5.86,10,706,152,14,81,1870,433,32,24,466
User 11,2016-01-22,3406,11797,5.73,7,717,184,12,59,1605,471,23,13,494
User 11,2016-01-23,2597,3409,1.64,13,1314,126,0,0,606,0,0,0,0
User 11,2016-01-24,2997,7409,3.57,16,724,139,28,24,1058,480,36,20,525
User 11,2016-01-25,3863,15604,7.76,7,786,157,11,103,2136,339,44,23,383
User 11,2016-01-26,3259,12007,5.79,11,730,157,3,69,1486,412,29,18,442
User 11,2016-01-27,2809,5881,2.83,12,739,230,0,0,1049,488,22,12,510
User 11,2016-01-28,2730,5415,2.61,9,774,200,0,0,936,437,16,10,454
User 11,2016-01-29,2960,8597,4.14,37,752,184,24,10,1179,464,17,13,481
User 11,2016-01-30,4598,22396,11.05,14,610,123,22,181,2889,480,20,14,504
User 11,2016-01-31,4684,26086,12.66,22,1091,96,19,211,3013,0,0,0,0
User 11,2016-02-01,2237,1279,0.62,0,1056,78,0,0,303,284,44,24,328
User 11,2016-02-02,2456,3044,1.47,3,907,147,0,0,606,370,11,9,386
User 11,2016-02-03,2321,10382,5,0,1350,0,90,0,469,0,0,0,0
User 11,2016-02-04,2673,5066,2.44,14,853,180,0,0,819,352,28,17,381
User 11,2016-02-05,2478,3757,1.81,8,838,137,0,0,612,459,30,12,491
User 11,2016-02-06,3198,11664,5.62,6,736,172,4,60,1468,450,18,12,468
User 11,2016-02-07,3426,13329,6.6,13,1223,113,7,95,1574,0,0,0,0
User 11,2016-02-08,2566,4629,2.23,18,811,150,0,0,697,445,35,22,481
User 11,2016-02-09,3235,10052,4.84,15,735,163,11,53,1461,459,19,8,478
User 11,2016-02-10,2581,3026,1.46,6,788,100,7,0,513,466,21,15,487
User 11,2016-02-11,3463,11874,5.72,9,690,196,13,63,1669,297,40,19,337
User 11,2016-02-12,2705,5478,2.64,12,793,186,0,0,859,461,20,12,482
User 11,2016-02-13,4290,20630,10.2,12,694,156,31,151,2671,365,14,8,379
User 11,2016-02-14,4567,23041,11.49,16,558,139,20,168,2909,552,32,16,584
User 11,2016-02-15,3319,11604,5.59,14,767,135,7,76,1514,431,24,9,455
User 11,2016-02-16,3382,11676,5.62,9,812,172,24,64,1619,338,12,6,350
User 11,2016-02-17,2638,4492,2.16,13,770,177,0,0,777,464,23,16,487
User 11,2016-02-18,3850,13780,6.78,10,666,228,23,63,2176,465,19,13,484
User 11,2016-02-19,2695,4132,1.99,19,862,189,0,0,827,366,13,13,389
User 11,2016-02-20,2832,6255,3.01,6,723,205,17,6,1056,466,23,12,489
User 11,2016-02-21,2714,3805,1.83,4,839,164,0,0,741,412,12,5,424
User 11,2016-02-22,3416,13340,6.42,15,718,182,5,73,1699,457,12,10,475
User 11,2016-02-23,3287,11474,5.63,11,851,164,3,56,1508,344,22,12,366
User 11,2016-02-24,1284,0,0,0,943,0,0,0,0,0,0,0,0
User 12,2015-11-01,2527,23040,10.18,37,1022,311,41,66,1507,0,0,0,0
User 12,2015-11-02,2246,21378,8.63,20,1042,315,53,30,1265,0,0,0,0
User 12,2015-11-03,2364,20063,8.47,18,1010,356,26,48,1413,0,0,0,0
User 12,2015-11-04,2322,22826,9.55,21,1012,342,46,40,1369,0,0,0,0
User 12,2015-11-05,2353,25220,10.19,21,1032,279,85,44,1382,0,0,0,0
User 12,2015-11-06,2136,22311,9.01,19,1065,293,67,15,1134,0,0,0,0
User 12,2015-11-07,2309,25288,10.21,32,1011,322,80,27,1358,0,0,0,0
User 12,2015-11-08,2329,23786,9.62,17,937,443,54,6,1447,0,0,0,0
User 12,2015-11-09,2181,27623,11.16,22,1049,302,81,8,1194,0,0,0,0
User 12,2015-11-10,2454,30777,13.09,28,1014,280,99,47,1501,0,0,0,0
User 12,2015-11-11,2379,26583,10.82,24,1012,302,95,31,1430,0,0,0,0
User 12,2015-11-12,2311,26193,10.58,23,1029,290,101,20,1349,0,0,0,0
User 12,2015-11-13,2403,26403,10.95,28,972,348,113,7,1498,0,0,0,0
User 12,2015-11-14,2414,25635,10.37,25,941,377,103,19,1540,0,0,0,0
User 12,2015-11-15,2362,22224,8.98,28,942,404,69,25,1487,0,0,0,0
User 12,2015-11-16,2214,25283,10.21,22,1030,294,104,12,1258,0,0,0,0
User 12,2015-11-17,2282,26418,10.67,20,1051,235,133,21,1306,0,0,0,0
User 12,2015-11-18,2329,27863,11.33,23,1007,280,140,13,1395,0,0,0,0
User 12,2015-11-19,2276,23963,9.69,44,1033,291,97,19,1318,0,0,0,0
User 12,2015-11-20,2375,25642,10.7,21,1003,358,50,29,1444,0,0,0,0
User 12,2015-11-21,2574,27901,11.71,56,966,316,131,27,1678,0,0,0,0
User 12,2015-11-22,2530,27622,11.56,22,963,326,105,46,1637,0,0,0,0
User 12,2015-11-23,2473,28498,11.51,26,886,428,121,5,1652,0,0,0,0
User 12,2015-11-24,2424,25720,11.03,18,963,375,58,44,1536,0,0,0,0
User 12,2015-11-25,2434,30914,13.22,49,951,344,126,19,1559,0,0,0,0
User 12,2015-11-26,2133,11791,4.76,17,973,467,0,0,1238,0,0,0,0
User 12,2015-11-27,2319,27624,11.16,14,1010,286,129,15,1390,0,0,0,0
User 12,2015-11-28,2290,23306,9.48,13,992,328,113,7,1377,0,0,0,0
User 12,2015-11-29,2381,25426,10.3,20,970,371,67,32,1488,0,0,0,0
User 12,2015-11-30,2232,25631,10.35,23,1013,311,111,5,1300,0,0,0,0
User 12,2015-12-01,2458,29727,12.91,15,970,353,57,60,1566,0,0,0,0
User 12,2015-12-02,2314,28239,11.41,27,935,433,66,6,1454,0,0,0,0
User 12,2015-12-03,2505,30577,12.4,28,914,420,78,28,1665,0,0,0,0
User 12,2015-12-04,2256,26127,10.55,25,992,358,89,1,1347,0,0,0,0
User 12,2015-12-05,2476,26038,11,56,896,480,38,26,1655,0,0,0,0
User 12,2015-12-06,2406,23639,9.56,41,870,504,62,4,1610,0,0,0,0
User 12,2015-12-07,2203,22449,9.07,28,1026,296,114,4,1264,0,0,0,0
User 12,2015-12-08,1752,5901,2.38,20,1193,247,0,0,661,0,0,0,0
User 12,2015-12-09,2138,17578,7.74,26,1099,285,18,38,1133,0,0,0,0
User 12,2015-12-10,2080,15658,6.55,23,1141,221,40,38,1036,0,0,0,0
User 12,2015-12-11,2033,12361,5.31,21,1113,292,15,20,1015,0,0,0,0
User 12,2015-12-12,2177,14048,6.39,51,1090,278,32,40,1180,0,0,0,0
User 12,2015-12-13,1960,7908,3.21,18,1095,329,4,12,959,0,0,0,0
User 12,2015-12-14,2011,14437,6.5,25,1147,228,29,36,962,0,0,0,0
User 12,2015-12-15,1852,12114,4.94,31,1161,239,39,1,790,0,0,0,0
User 12,2015-12-16,1991,11828,5.41,28,1143,251,13,33,946,0,0,0,0
User 12,2015-12-17,1850,8599,3.47,26,1169,250,15,6,780,0,0,0,0
User 12,2015-12-18,2085,10289,4.16,27,978,462,0,0,1191,0,0,0,0
User 12,2015-12-19,1888,8231,3.32,19,1122,318,0,0,865,0,0,0,0
User 12,2015-12-20,1823,6249,2.52,12,1167,255,9,9,759,0,0,0,0
User 12,2015-12-21,2125,14233,6.18,28,1084,285,37,34,1137,0,0,0,0
User 12,2015-12-22,1840,11603,4.69,24,1175,220,43,2,770,0,0,0,0
User 12,2015-12-23,1792,6718,2.71,18,1206,218,11,5,693,0,0,0,0
User 12,2015-12-24,1402,1268,0.51,5,1386,54,0,0,140,0,0,0,0
User 12,2015-12-25,2012,12532,5.71,10,1125,254,19,42,988,0,0,0,0
User 12,2015-12-26,1777,5807,2.35,17,1163,277,0,0,719,0,0,0,0
User 12,2015-12-27,1816,5145,2.08,12,1147,286,1,6,772,0,0,0,0
User 12,2015-12-28,2140,17388,7.06,21,1037,332,66,5,1196,0,0,0,0
User 12,2015-12-29,1950,12759,5.36,41,1136,236,48,20,916,0,0,0,0
User 12,2015-12-30,2020,12229,4.95,17,1111,289,36,4,1008,0,0,0,0
User 12,2015-12-31,1776,5339,2.16,20,1173,267,0,0,708,0,0,0,0
User 12,2016-01-01,1860,5440,2.2,18,1122,318,0,0,839,0,0,0,0
User 12,2016-01-02,1881,7390,2.98,13,1105,335,0,0,875,0,0,0,0
User 12,2016-01-03,1943,8018,3.24,28,1094,346,0,0,947,0,0,0,0
User 12,2016-01-04,2279,17684,7.77,31,1044,320,33,43,1328,0,0,0,0
User 12,2016-01-05,1872,12219,4.94,19,1152,220,63,5,824,0,0,0,0
User 12,2016-01-06,2105,14568,5.88,17,1102,251,65,22,1102,0,0,0,0
User 12,2016-01-07,2040,14364,5.82,18,1115,251,52,22,1025,0,0,0,0
User 12,2016-01-08,1998,14506,5.86,26,1105,274,56,5,993,0,0,0,0
User 12,2016-01-09,1924,12057,4.93,20,1104,315,21,0,920,0,0,0,0
User 12,2016-01-10,2268,22535,9.1,34,953,416,65,6,1401,0,0,0,0
User 12,2016-01-11,2229,18012,7.98,19,1078,300,20,42,1248,0,0,0,0
User 12,2016-01-12,1978,14230,5.75,23,1106,272,54,8,972,0,0,0,0
User 12,2016-01-13,1992,15573,6.29,20,1098,280,52,10,993,0,0,0,0
User 12,2016-01-14,2139,17716,7.17,19,1078,253,76,33,1158,0,0,0,0
User 12,2016-01-15,2054,16046,6.56,21,1080,304,45,11,1071,0,0,0,0
User 12,2016-01-16,2084,16077,6.59,16,1027,389,20,4,1149,0,0,0,0
User 12,2016-01-17,2260,16777,6.78,24,935,492,4,9,1409,0,0,0,0
User 12,2016-01-18,2211,16652,7.38,15,1084,276,30,50,1224,0,0,0,0
User 12,2016-01-19,2091,18577,7.55,34,1050,325,53,12,1135,0,0,0,0
User 12,2016-01-20,2214,17225,7.77,14,1096,261,22,61,1217,0,0,0,0
User 12,2016-01-21,2178,18059,7.54,29,1031,324,66,19,1240,0,0,0,0
User 12,2016-01-22,2085,15870,6.8,29,1086,296,37,21,1097,0,0,0,0
User 12,2016-01-23,2013,14342,5.79,19,1056,338,46,0,1052,0,0,0,0
User 12,2016-01-24,1940,8212,3.32,18,1099,333,2,6,940,0,0,0,0
User 12,2016-01-25,1319,74,0.03,0,1437,3,0,0,11,0,0,0,0
User 12,2016-01-26,2061,18069,7.66,30,1095,271,49,25,1064,0,0,0,0
User 12,2016-01-27,2044,14156,5.76,22,1122,227,70,21,1023,0,0,0,0
User 12,2016-01-28,1871,8012,3.28,26,1181,226,19,14,797,0,0,0,0
User 12,2016-01-29,1947,10984,4.45,25,1118,307,15,0,930,0,0,0,0
User 12,2016-01-30,2052,8218,3.32,22,967,473,0,0,1172,0,0,0,0
User 12,2016-01-31,1802,4256,1.72,13,1163,277,0,0,744,0,0,0,0
User 12,2016-02-01,2124,14445,6.62,19,1119,248,29,44,1106,0,0,0,0
User 12,2016-02-02,2078,16000,7.52,22,1151,214,19,56,1031,0,0,0,0
User 12,2016-02-03,2201,18738,7.87,34,1077,263,77,23,1221,0,0,0,0
User 12,2016-02-04,2195,18831,8.11,26,1072,266,67,35,1220,0,0,0,0
User 12,2016-02-05,2143,16677,6.92,29,1072,276,72,20,1167,0,0,0,0
User 12,2016-02-06,2160,17055,8.05,24,1134,209,21,76,1128,0,0,0,0
User 12,2016-02-07,1957,10618,4.3,14,1140,261,19,20,919,0,0,0,0
User 12,2016-02-08,2176,18003,7.72,19,1063,295,52,30,1209,0,0,0,0
User 12,2016-02-09,2034,15433,6.26,24,1062,315,62,1,1067,0,0,0,0
User 12,2016-02-10,1762,7482,3.02,24,1193,237,10,0,677,0,0,0,0
User 12,2016-02-11,2142,15591,7.02,30,1123,237,23,57,1120,0,0,0,0
User 12,2016-02-12,2145,18881,7.94,23,1101,240,81,18,1144,0,0,0,0
User 12,2016-02-13,2192,16245,6.56,31,988,389,52,11,1294,0,0,0,0
User 12,2016-02-14,1995,12486,5.06,14,1101,318,13,8,993,0,0,0,0
User 12,2016-02-15,2183,16903,7.56,23,1096,281,24,39,1186,0,0,0,0
User 12,2016-02-16,2088,16662,7.44,30,1095,281,27,37,1091,0,0,0,0
User 12,2016-02-17,2099,15483,6.58,18,1119,230,59,32,1081,0,0,0,0
User 12,2016-02-18,1831,7147,2.92,21,1213,197,6,24,727,0,0,0,0
User 12,2016-02-19,2116,15272,7.04,17,1145,235,16,44,1075,0,0,0,0
User 12,2016-02-20,2001,10133,4.09,26,1048,373,18,1,1048,0,0,0,0
User 12,2016-02-21,2007,11756,4.78,18,1074,345,21,0,1030,0,0,0,0
User 12,2016-02-22,2150,16534,7.57,23,1112,265,20,43,1139,0,0,0,0
User 12,2016-02-23,2012,15300,7.25,17,1188,184,13,55,931,0,0,0,0
User 12,2016-02-24,1169,8396,3.41,4,931,25,49,14,322,0,0,0,0
User 13,2016-02-01,2211,8661,3.9,42,829,134,6,42,810,324,10,3,334
User 13,2016-02-02,1548,6,0,0,956,1,0,0,2,510,23,10,533
User 13,2016-02-03,1933,3376,1.52,2,635,126,8,0,486,471,67,29,538
User 13,2016-02-04,1876,2638,1.19,2,818,133,0,0,420,588,50,18,638
User 13,2016-02-05,1758,1853,0.83,2,797,87,0,0,275,415,35,12,450
User 13,2016-02-06,1712,1115,0.5,3,764,77,0,0,234,348,34,12,382
User 13,2016-02-07,2079,5251,2.36,8,454,220,0,0,725,541,24,7,565
User 13,2016-02-08,2229,9417,4.24,30,716,139,11,34,843,609,65,25,674
User 13,2016-02-09,1864,3906,1.76,2,742,113,0,0,408,260,16,8,276
User 13,2016-02-10,2063,8017,3.61,17,679,77,11,43,631,533,29,14,563
User 13,2016-02-11,1987,3620,1.63,1,712,181,0,0,594,602,39,24,641
User 13,2016-02-12,1902,2903,1.31,2,803,145,0,0,465,496,33,12,529
User 13,2016-02-13,1932,3044,1.37,7,765,169,0,0,528,265,22,11,287
User 13,2016-02-14,1905,2980,1.34,6,717,141,10,0,486,540,23,13,568
User 13,2016-02-15,2149,8000,3.6,22,715,153,2,33,764,467,23,13,496
User 13,2016-02-16,1739,1641,0.74,2,836,86,0,0,266,478,21,11,499
User 13,2016-02-17,2095,8451,4.27,24,721,73,12,44,661,496,20,9,518
User 13,2016-02-18,1921,3297,1.48,1,790,160,0,0,514,565,17,8,582
User 13,2016-02-19,2025,4752,2.14,11,693,171,0,0,601,441,16,9,462
User 13,2016-02-20,2076,4568,2.05,4,704,215,0,0,723,661,20,12,681
User 13,2016-02-21,1681,1025,0.46,4,634,69,0,0,196,524,16,11,541
User 13,2016-02-22,1760,1738,0.78,3,800,88,0,0,279,561,21,11,583
User 13,2016-02-23,2087,8199,3.69,21,796,70,12,50,663,568,21,16,593
User 13,2016-02-24,1384,6387,2.87,3,289,63,29,22,559,453,18,10,471
User 13,2016-01-01,2294,7327,3.3,8,594,289,0,0,1002,409,12,10,428
User 13,2016-01-02,1787,2246,1.01,2,607,100,0,0,327,499,30,17,530
User 13,2016-01-03,1881,2345,1.05,2,821,125,0,0,415,579,14,7,593
User 13,2016-01-04,2101,4846,2.18,12,713,253,0,0,781,369,5,9,395
User 13,2016-01-05,2323,10820,5.25,63,740,115,4,66,925,510,20,9,530
User 13,2016-01-06,2245,10204,5.17,55,841,114,9,52,840,465,15,9,480
User 13,2016-01-07,1701,1356,0.61,1,847,57,0,0,183,432,5,6,452
User 13,2016-01-08,2284,10183,5.09,34,759,166,11,33,918,506,1,2,508
User 13,2016-01-09,1746,1536,0.69,6,774,82,0,0,254,580,27,11,607
User 13,2016-01-10,1772,1622,0.73,4,660,99,0,0,299,551,33,17,584
User 13,2016-01-11,2210,8118,3.65,47,716,165,6,31,837,526,31,11,557
User 13,2016-01-12,1700,2197,0.99,1,963,58,0,0,179,501,12,8,513
User 13,2016-01-13,2249,10060,5.43,51,709,102,13,50,843,419,0,0,419
User 13,2016-01-14,1959,4875,2.19,5,781,127,16,3,529,542,24,16,566
User 13,2016-01-15,1879,2882,1.3,6,702,131,0,0,433,515,18,14,533
User 13,2016-01-16,1974,3327,1.5,10,795,183,0,0,582,423,31,8,454
User 13,2016-01-17,2121,6374,2.87,4,641,197,6,3,750,514,28,10,542
User 13,2016-01-18,2108,6646,2.99,30,703,129,15,25,708,502,27,15,530
User 13,2016-01-19,1933,4131,1.86,6,868,113,5,5,458,490,32,15,527
User 13,2016-01-20,2122,8621,4.41,38,711,98,1,33,685,446,31,13,477
User 13,2016-01-21,1904,3047,1.37,1,747,147,0,0,470,556,44,19,601
User 13,2016-01-22,1964,5211,2.34,19,741,105,6,12,508,480,21,10,502
User 13,2016-01-23,2008,4264,1.92,5,728,169,0,0,573,442,5,3,447
User 13,2016-01-24,2100,5439,2.45,22,524,192,0,0,703,485,16,8,501
User 13,2016-01-25,1691,1164,0.52,1,884,56,0,0,175,387,22,9,409
User 13,2016-01-26,1995,5850,3.09,20,847,80,5,28,539,454,17,9,471
User 13,2016-01-27,2125,9047,4.07,32,701,77,8,49,690,464,8,7,476
User 13,2016-01-28,2136,5929,2.67,4,692,196,4,14,765,421,34,15,455
User 13,2016-01-29,1562,67,0.03,0,783,6,0,0,16,506,29,14,535
User 13,2016-01-30,1685,702,0.32,3,567,54,0,0,176,500,23,13,523
User 13,2016-01-31,1726,1218,0.55,3,801,76,0,0,231,548,15,10,563
User 14,2016-02-01,3664,20604,10.04,69,795,151,29,130,2081,195,6,3,201
User 14,2016-02-02,3677,18937,9.28,70,676,183,32,101,2047,501,14,11,517
User 14,2016-02-03,3535,17846,8.37,30,682,186,23,109,1945,428,10,8,438
User 14,2016-02-04,3395,16546,7.76,30,707,162,26,102,1756,433,10,5,443
User 14,2016-02-05,4124,23705,11.55,49,658,263,26,122,2587,424,14,8,438
User 14,2016-02-06,3822,21876,10.84,27,721,181,22,127,2160,178,20,7,198
User 14,2016-02-07,2651,8787,4.12,20,705,134,13,31,938,551,15,8,566
User 14,2016-02-08,3399,18416,8.64,43,759,217,34,72,1841,277,11,9,288
User 14,2016-02-09,3672,19912,9.74,34,625,209,34,106,2132,425,13,9,438
User 14,2016-02-10,3665,19456,9.59,32,659,161,35,109,2059,455,12,6,467
User 14,2016-02-11,3839,22244,11.39,43,689,182,24,129,2254,458,21,11,479
User 14,2016-02-12,3431,17894,8.59,31,775,179,28,93,1851,394,14,8,408
User 14,2016-02-13,3413,19965,9.37,29,742,125,46,123,1846,399,5,3,404
User 14,2016-02-14,3237,14478,7.17,22,709,152,23,75,1595,412,8,4,420
User 14,2016-02-15,4110,27024,12.98,37,636,182,35,168,2666,415,19,9,434
User 14,2016-02-16,3091,14359,6.59,56,699,217,15,69,1564,413,9,6,422
User 14,2016-02-17,3423,18119,8.68,30,757,184,17,101,1911,426,7,6,433
User 14,2016-02-18,4234,27260,12.93,61,538,277,37,128,2836,378,10,4,388
User 14,2016-02-19,3905,24273,11.15,162,620,306,32,103,2526,454,9,7,463
User 14,2016-02-20,2843,9705,4.46,19,763,276,2,10,1321,383,6,3,389
User 14,2016-02-21,3263,12792,6.34,31,981,270,13,34,1717,77,3,2,80
User 14,2016-02-22,3240,16605,8.12,36,670,184,20,66,1694,439,9,6,448
User 14,2016-02-23,3368,15675,7.2,32,712,192,24,92,1841,477,10,7,487
User 14,2016-02-24,3452,20914,9.99,34,693,170,30,119,2019,422,7,4,429
User 15,2016-02-17,4114,14241,7,0,683,152,47,76,2003,215,24,10,239
User 15,2016-02-18,3732,10522,5.17,0,749,139,62,27,1549,202,37,16,239
User 15,2016-02-19,3438,6057,2.98,0,590,253,0,0,1318,216,22,10,238
User 15,2016-02-20,4309,15283,7.51,0,510,269,44,53,2377,423,54,29,477
User 15,2016-02-21,4010,13928,6.85,0,710,124,124,24,1919,223,16,8,239
User 15,2016-02-22,4107,15132,7.44,0,591,126,99,40,2001,224,15,9,239
User 15,2016-02-23,3917,13330,6.56,0,768,138,49,57,1809,163,18,8,181
User 15,2016-02-24,3177,13355,6.57,0,264,101,60,64,1737,224,15,5,239
User 16,2015-12-27,1678,814,0.35,1,1359,47,0,0,158,0,0,0,0
User 16,2015-12-28,2303,8733,3.76,14,472,238,10,1,971,628,70,40,701
User 16,2015-12-29,2466,11704,5.03,9,467,191,53,12,1128,603,59,36,662
User 16,2015-12-30,2111,5316,2.29,2,607,191,8,0,725,514,55,29,572
User 16,2015-12-31,2449,11566,5.03,19,668,254,17,8,1152,314,44,25,358
User 16,2016-01-01,2424,11257,4.84,3,647,205,44,22,1107,456,62,29,522
User 16,2016-01-02,2494,10679,4.8,10,635,221,38,21,1179,462,61,32,525
User 16,2016-01-03,2882,15288,6.59,42,530,366,44,17,1743,338,43,18,381
User 16,2016-01-04,2834,18177,7.87,54,331,304,34,43,1646,480,53,27,533
User 16,2016-01-05,2718,14215,6.11,4,552,348,16,17,1516,466,41,20,507
User 16,2016-01-06,2153,6829,2.94,3,900,181,20,5,794,99,7,5,106
User 16,2016-01-07,2309,11531,5.03,17,690,164,13,57,995,684,58,36,744
User 16,2016-01-08,2563,17133,7.38,19,594,148,26,103,1308,406,35,16,444
User 16,2016-01-09,2572,13844,5.99,15,475,232,18,63,1316,626,26,18,652
User 16,2016-01-10,2339,10330,4.44,9,512,221,6,36,1056,429,43,21,472
User 16,2016-01-11,3050,20215,8.69,20,452,381,60,45,1992,362,50,24,412
User 16,2016-01-12,2523,11467,4.93,2,709,395,9,0,1390,257,22,20,282
User 16,2016-01-13,2582,11885,5.11,2,504,403,7,0,1454,250,14,8,264
User 16,2016-01-14,2671,12949,5.57,6,682,411,29,0,1565,534,46,27,580
User 16,2016-01-15,1921,3023,1.3,0,653,176,0,0,561,471,48,33,523
User 16,2016-01-16,2188,7052,3.07,7,660,272,0,0,920,461,47,24,508
User 16,2016-01-17,2318,9119,3.94,0,437,315,11,0,1124,418,19,13,441
User 16,2016-01-18,2259,8663,3.86,2,420,305,0,0,1029,480,73,35,553
User 16,2016-01-19,2955,16401,7.2,2,456,452,25,20,1915,442,37,19,482
User 16,2016-01-20,2758,15595,6.89,13,464,455,0,0,1668,447,41,25,495
User 16,2016-01-21,2696,12300,5.33,1,560,354,15,25,1553,469,44,26,513
User 16,2016-01-22,2370,9093,3.93,3,526,310,3,8,1147,444,43,26,487
User 16,2016-01-23,2038,5711,2.46,6,703,192,4,3,693,555,60,38,616
User 16,2016-01-24,2018,5949,2.56,0,514,216,0,0,708,503,83,42,586
User 16,2016-01-25,2777,15384,6.61,5,564,438,15,0,1684,435,28,20,463
User 16,2016-01-26,2564,13172,5.66,4,448,411,0,0,1441,475,59,33,538
User 16,2016-01-27,3069,18474,8.28,1,421,528,9,21,2090,332,53,27,385
User 16,2016-01-28,2321,9422,4.05,3,565,287,11,5,1084,501,62,31,568
User 16,2016-01-29,2580,11361,4.89,3,547,439,0,0,1471,422,37,20,459
User 16,2016-01-30,2431,13276,5.71,11,565,261,57,7,1238,515,62,28,577
User 16,2016-01-31,2216,8903,3.83,9,752,156,36,14,817,386,48,28,434
User 16,2016-02-01,3161,19703,8.61,9,410,488,19,26,2040,302,40,22,342
User 16,2016-02-02,2806,13791,6.09,3,482,330,15,28,1595,441,49,25,491
User 16,2016-02-03,2775,13007,5.74,4,527,356,13,29,1595,447,49,32,502
User 16,2016-02-04,2709,10966,4.72,3,561,329,13,33,1518,501,35,18,539
User 16,2016-02-05,2533,10425,4.49,2,546,338,17,2,1329,440,47,20,487
User 16,2016-02-06,2501,9618,4.28,4,657,223,7,31,1124,503,39,24,547
User 16,2016-02-07,2339,8189,3.7,1,686,164,62,29,1028,372,49,26,421
User 16,2016-02-08,2649,10710,4.61,11,437,337,47,4,1495,311,41,19,352
User 16,2016-02-09,2575,11633,5.24,10,566,260,13,39,1326,514,63,32,577
User 16,2016-02-10,2715,10228,4.4,1,553,316,90,2,1570,506,57,36,564
User 16,2016-02-11,2488,8768,3.78,4,581,308,13,6,1262,433,69,28,502
User 16,2016-02-12,2098,5836,2.51,3,621,201,0,0,698,335,66,39,401
User 16,2016-02-13,2044,4619,1.99,1,627,185,6,7,697,859,59,33,918
User 16,2016-02-14,1874,2780,1.2,1,701,159,0,0,521,357,47,33,405
User 16,2016-02-15,2515,8188,3.61,78,482,137,63,81,1281,576,77,35,653
User 16,2016-02-16,2665,14325,6.33,0,531,326,15,21,1490,151,366,19,530
User 16,2016-02-17,2476,10300,4.44,4,590,360,30,0,1346,501,46,23,547
User 16,2016-02-18,2722,13843,6.12,1,441,372,18,23,1609,415,40,20,463
User 16,2016-02-19,2546,12550,5.54,5,594,326,34,19,1402,419,28,16,454
User 16,2016-02-20,2728,17207,7.43,164,472,177,68,89,1558,632,44,25,676
User 16,2016-02-21,1815,3184,1.37,0,549,154,0,0,466,660,36,23,696
User 16,2016-02-22,2554,13838,6.14,5,464,368,15,22,1446,526,45,25,571
User 16,2016-02-23,2474,12235,5.54,12,528,263,40,28,1290,557,35,20,593
User 16,2016-02-24,1718,7038,3.03,3,336,291,0,0,927,517,50,28,567
User 17,2015-02-01,2905,13577,8.66,25,434,441,20,7,1845,518,7,12,538
User 17,2015-02-02,2879,14265,9.28,14,627,293,49,37,1693,261,11,11,282
User 17,2015-02-03,2708,11838,7.55,9,680,287,33,22,1465,278,8,17,318
User 17,2015-02-04,2569,9375,5.98,10,686,301,15,2,1288,287,1,3,296
User 17,2015-02-05,2648,11443,7.3,19,666,303,6,2,1367,439,18,15,473
User 17,2015-02-06,2690,9694,6.18,13,731,283,14,8,1260,386,5,11,404
User 17,2015-02-07,2576,8130,5.63,10,613,289,5,3,1150,396,21,12,421
User 17,2015-02-08,2526,6818,4.72,7,709,270,6,8,1073,336,10,10,351
User 17,2015-02-09,2653,9491,6.58,9,579,266,9,10,1204,299,32,12,336
